Ensembl Gene ID	Ensembl Transcript ID	Gene Biotype	Gene Start (bp)	Gene End (bp)
ENSG00000223843	ENST00000431327	antisense	43516117	43536867
ENSG00000223849	ENST00000433735	processed_pseudogene	95123521	95123868
ENSG00000223855	ENST00000452622	lincRNA	520391	525232
ENSG00000223863	ENST00000436433	lincRNA	64486353	64500904
ENSG00000223872	ENST00000449903	lincRNA	157501322	157503577
ENSG00000223873	ENST00000434334	processed_pseudogene	181694442	181694900
ENSG00000223874	ENST00000456163	lincRNA	216870772	216871639
ENSG00000223878	ENST00000452091	processed_pseudogene	15506866	15507354
ENSG00000223884	ENST00000415520	antisense	7062727	7077880
ENSG00000223884	ENST00000428379	antisense	7062727	7077880
ENSG00000223886	ENST00000493920	processed_pseudogene	105530209	105530671
ENSG00000223891	ENST00000439943	lincRNA	44210960	44226027
ENSG00000223891	ENST00000437730	lincRNA	44210960	44226027
ENSG00000223891	ENST00000442383	lincRNA	44210960	44226027
ENSG00000223891	ENST00000435163	lincRNA	44210960	44226027
ENSG00000223891	ENST00000623343	lincRNA	44210960	44226027
ENSG00000223899	ENST00000429534	processed_pseudogene	33033863	33034810
ENSG00000223901	ENST00000418029	antisense	46220269	46222078
ENSG00000223910	ENST00000458063	antisense	43628817	43674703
ENSG00000223911	ENST00000402410	antisense	147899401	147902956
ENSG00000223914	ENST00000457989	lincRNA	40156239	40167707
ENSG00000223914	ENST00000417422	lincRNA	40156239	40167707
ENSG00000223920	ENST00000416440	processed_pseudogene	61654194	61654908
ENSG00000223923	ENST00000450996	antisense	217978707	217992615
ENSG00000223930	ENST00000414475	lincRNA	178202050	178385417
ENSG00000223930	ENST00000439810	lincRNA	178202050	178385417
ENSG00000223930	ENST00000411727	lincRNA	178202050	178385417
ENSG00000223930	ENST00000418585	lincRNA	178202050	178385417
ENSG00000223930	ENST00000417383	lincRNA	178202050	178385417
ENSG00000223935	ENST00000441630	antisense	64395220	64453798
ENSG00000223941	ENST00000455307	sense_intronic	178419201	178457309
ENSG00000223941	ENST00000436432	sense_intronic	178419201	178457309
ENSG00000223941	ENST00000441018	sense_intronic	178419201	178457309
ENSG00000223947	ENST00000452364	antisense	100993676	101002244
ENSG00000223949	ENST00000412349	antisense	64094442	64171297
ENSG00000223949	ENST00000424995	antisense	64094442	64171297
ENSG00000223956	ENST00000451914	lincRNA	56414963	56415966
ENSG00000223959	ENST00000431757	unitary_pseudogene	89972586	90002161
ENSG00000223959	ENST00000429663	unitary_pseudogene	89972586	90002161
ENSG00000223959	ENST00000418696	unitary_pseudogene	89972586	90002161
ENSG00000223959	ENST00000450026	unitary_pseudogene	89972586	90002161
ENSG00000223959	ENST00000457926	unitary_pseudogene	89972586	90002161
ENSG00000223959	ENST00000436447	unitary_pseudogene	89972586	90002161
ENSG00000223959	ENST00000423742	unitary_pseudogene	89972586	90002161
ENSG00000223959	ENST00000437774	unitary_pseudogene	89972586	90002161
ENSG00000223959	ENST00000557444	unitary_pseudogene	89972586	90002161
ENSG00000223959	ENST00000421164	unitary_pseudogene	89972586	90002161
ENSG00000223959	ENST00000423684	unitary_pseudogene	89972586	90002161
ENSG00000223959	ENST00000421780	unitary_pseudogene	89972586	90002161
ENSG00000223959	ENST00000388970	unitary_pseudogene	89972586	90002161
ENSG00000223959	ENST00000458301	unitary_pseudogene	89972586	90002161
ENSG00000223959	ENST00000355531	unitary_pseudogene	89972586	90002161
ENSG00000223959	ENST00000427658	unitary_pseudogene	89972586	90002161
ENSG00000223959	ENST00000454997	unitary_pseudogene	89972586	90002161
ENSG00000223960	ENST00000420672	antisense	178413939	178440243
ENSG00000223960	ENST00000454488	antisense	178413939	178440243
ENSG00000223960	ENST00000450044	antisense	178413939	178440243
ENSG00000223960	ENST00000442036	antisense	178413939	178440243
ENSG00000223960	ENST00000453026	antisense	178413939	178440243
ENSG00000223960	ENST00000436616	antisense	178413939	178440243
ENSG00000223960	ENST00000415236	antisense	178413939	178440243
ENSG00000223963	ENST00000447914	processed_pseudogene	240769420	240771534
ENSG00000223969	ENST00000415965	antisense	90590619	90597353
ENSG00000223969	ENST00000441971	antisense	90590619	90597353
ENSG00000223969	ENST00000412669	antisense	90590619	90597353
ENSG00000223975	ENST00000436359	lincRNA	43465309	43467298
ENSG00000223979	ENST00000456090	lincRNA	17674026	17677688
ENSG00000223982	ENST00000473818	processed_pseudogene	231475956	231476288
ENSG00000223985	ENST00000427398	lincRNA	490944	492655
ENSG00000223989	ENST00000454104	antisense	9848318	9850154
ENSG00000223993	ENST00000444137	lincRNA	85431943	85432515
ENSG00000223999	ENST00000438185	lincRNA	22692778	22693312
ENSG00000224003	ENST00000418510	processed_pseudogene	25647261	25649232
ENSG00000224014	ENST00000452704	processed_pseudogene	247175256	247175525
ENSG00000224016	ENST00000297369	unprocessed_pseudogene	149891191	149909704
ENSG00000224018	ENST00000448063	lincRNA	24155170	24188342
ENSG00000224023	ENST00000527483	lincRNA	125700436	125719566
ENSG00000224023	ENST00000419400	lincRNA	125700436	125719566
ENSG00000224023	ENST00000423178	lincRNA	125700436	125719566
ENSG00000224023	ENST00000528844	lincRNA	125700436	125719566
ENSG00000224023	ENST00000525909	lincRNA	125700436	125719566
ENSG00000224023	ENST00000531977	lincRNA	125700436	125719566
ENSG00000224031	ENST00000424887	antisense	103626076	103626492
ENSG00000224032	ENST00000413221	lincRNA	112160526	112164276
ENSG00000224032	ENST00000427306	lincRNA	112160526	112164276
ENSG00000224032	ENST00000442823	lincRNA	112160526	112164276
ENSG00000224032	ENST00000508590	lincRNA	112160526	112164276
ENSG00000224040	ENST00000419500	processed_pseudogene	182942115	182942404
ENSG00000224043	ENST00000392929	antisense	134735464	134918710
ENSG00000224043	ENST00000413962	antisense	134735464	134918710
ENSG00000224043	ENST00000428857	antisense	134735464	134918710
ENSG00000224046	ENST00000433446	antisense	87151423	87152420
ENSG00000224046	ENST00000446309	antisense	87151423	87152420
ENSG00000224048	ENST00000440668	lincRNA	150612381	150635348
ENSG00000224048	ENST00000413247	lincRNA	150612381	150635348
ENSG00000224048	ENST00000423428	lincRNA	150612381	150635348
ENSG00000224048	ENST00000427615	lincRNA	150612381	150635348
ENSG00000224048	ENST00000443811	lincRNA	150612381	150635348
ENSG00000224050	ENST00000452181	lincRNA	32273420	32277186
ENSG00000224057	ENST00000442411	antisense	55179750	55188934
ENSG00000224063	ENST00000453517	antisense	187003220	187554663
ENSG00000224063	ENST00000412276	antisense	187003220	187554663
ENSG00000224063	ENST00000428329	antisense	187003220	187554663
ENSG00000224066	ENST00000373604	antisense	32204769	32206814
ENSG00000224066	ENST00000421616	antisense	32204769	32206814
ENSG00000224067	ENST00000424412	processed_pseudogene	111802980	111803435
ENSG00000224074	ENST00000436123	lincRNA	24096269	24103238
ENSG00000224074	ENST00000432505	lincRNA	24096269	24103238
ENSG00000224076	ENST00000444164	antisense	161422659	161423577
ENSG00000224076	ENST00000437683	antisense	161422659	161423577
ENSG00000224077	ENST00000442124	antisense	117098987	117108170
ENSG00000224078	ENST00000557108	processed_transcript	24978583	25419462
ENSG00000224078	ENST00000551631	processed_transcript	24978583	25419462
ENSG00000224078	ENST00000551361	processed_transcript	24978583	25419462
ENSG00000224078	ENST00000553134	processed_transcript	24978583	25419462
ENSG00000224078	ENST00000551938	processed_transcript	24978583	25419462
ENSG00000224078	ENST00000552781	processed_transcript	24978583	25419462
ENSG00000224078	ENST00000549804	processed_transcript	24978583	25419462
ENSG00000224078	ENST00000547292	processed_transcript	24978583	25419462
ENSG00000224078	ENST00000551077	processed_transcript	24978583	25419462
ENSG00000224078	ENST00000546682	processed_transcript	24978583	25419462
ENSG00000224078	ENST00000553108	processed_transcript	24978583	25419462
ENSG00000224078	ENST00000553149	processed_transcript	24978583	25419462
ENSG00000224078	ENST00000441592	processed_transcript	24978583	25419462
ENSG00000224078	ENST00000447911	processed_transcript	24978583	25419462
ENSG00000224078	ENST00000424208	processed_transcript	24978583	25419462
ENSG00000224078	ENST00000414175	processed_transcript	24978583	25419462
ENSG00000224078	ENST00000456576	processed_transcript	24978583	25419462
ENSG00000224078	ENST00000424333	processed_transcript	24978583	25419462
ENSG00000224078	ENST00000450809	processed_transcript	24978583	25419462
ENSG00000224078	ENST00000453082	processed_transcript	24978583	25419462
ENSG00000224078	ENST00000452731	processed_transcript	24978583	25419462
ENSG00000224078	ENST00000554726	processed_transcript	24978583	25419462
ENSG00000224078	ENST00000580438	processed_transcript	24978583	25419462
ENSG00000224079	ENST00000449721	antisense	1074450	1078036
ENSG00000224080	ENST00000416536	processed_pseudogene	37143512	37143958
ENSG00000224081	ENST00000442418	lincRNA	94638461	94820281
ENSG00000224081	ENST00000452922	lincRNA	94638461	94820281
ENSG00000224081	ENST00000456551	lincRNA	94638461	94820281
ENSG00000224081	ENST00000432162	lincRNA	94638461	94820281
ENSG00000224081	ENST00000421997	lincRNA	94638461	94820281
ENSG00000224081	ENST00000414374	lincRNA	94638461	94820281
ENSG00000224081	ENST00000418366	lincRNA	94638461	94820281
ENSG00000224081	ENST00000424711	lincRNA	94638461	94820281
ENSG00000224086	ENST00000458178	antisense	21938293	21977632
ENSG00000224087	ENST00000433507	antisense	130107684	130109741
ENSG00000224093	ENST00000431770	antisense	93592199	93605573
ENSG00000224093	ENST00000427243	antisense	93592199	93605573
ENSG00000224093	ENST00000417401	antisense	93592199	93605573
ENSG00000224093	ENST00000412628	antisense	93592199	93605573
ENSG00000224093	ENST00000446684	antisense	93592199	93605573
ENSG00000224094	ENST00000431490	processed_pseudogene	45159774	45160175
ENSG00000224100	ENST00000428410	antisense	42964639	42965363
ENSG00000224106	ENST00000446871	unprocessed_pseudogene	64465463	64466498
ENSG00000224107	ENST00000426364	lincRNA	135118955	135120526
ENSG00000224107	ENST00000423661	lincRNA	135118955	135120526
ENSG00000224114	ENST00000451736	processed_pseudogene	206695837	206696269
ENSG00000224122	ENST00000433519	antisense	39404598	39406346
ENSG00000224124	ENST00000436994	processed_pseudogene	24657481	24658765
ENSG00000224126	ENST00000428091	processed_pseudogene	18677261	18677757
ENSG00000224128	ENST00000458264	antisense	5602505	5691488
ENSG00000224132	ENST00000445534	lincRNA	237257091	237257676
ENSG00000224137	ENST00000429730	lincRNA	207662375	207667024
ENSG00000224138	ENST00000418215	antisense	127350128	127351523
ENSG00000224152	ENST00000418474	antisense	159615296	159617082
ENSG00000224153	ENST00000478780	lincRNA	184401537	184439648
ENSG00000224153	ENST00000419960	lincRNA	184401537	184439648
ENSG00000224157	ENST00000444986	antisense	28896530	28897322
ENSG00000224163	ENST00000469533	unprocessed_pseudogene	128912732	128914063
ENSG00000224165	ENST00000421904	antisense	24971390	25039694
ENSG00000224165	ENST00000451291	antisense	24971390	25039694
ENSG00000224165	ENST00000445389	antisense	24971390	25039694
ENSG00000224165	ENST00000434897	antisense	24971390	25039694
ENSG00000224165	ENST00000428614	antisense	24971390	25039694
ENSG00000224165	ENST00000422449	antisense	24971390	25039694
ENSG00000224165	ENST00000421842	antisense	24971390	25039694
ENSG00000224167	ENST00000456651	lincRNA	112850028	112877871
ENSG00000224167	ENST00000422022	lincRNA	112850028	112877871
ENSG00000224173	ENST00000433065	lincRNA	67562067	67574044
ENSG00000224177	ENST00000417473	lincRNA	11393981	11403077
ENSG00000224177	ENST00000437795	lincRNA	11393981	11403077
ENSG00000224177	ENST00000453100	lincRNA	11393981	11403077
ENSG00000224177	ENST00000432665	lincRNA	11393981	11403077
ENSG00000224183	ENST00000414693	processed_pseudogene	25294164	25294643
ENSG00000224185	ENST00000440580	processed_pseudogene	64439346	64440180
ENSG00000224189	ENST00000416928	antisense	176173195	176188958
ENSG00000224189	ENST00000417086	antisense	176173195	176188958
ENSG00000224189	ENST00000547207	antisense	176173195	176188958
ENSG00000224189	ENST00000436126	antisense	176173195	176188958
ENSG00000224189	ENST00000447538	antisense	176173195	176188958
ENSG00000224189	ENST00000549329	antisense	176173195	176188958
ENSG00000224189	ENST00000546798	antisense	176173195	176188958
ENSG00000224189	ENST00000413969	antisense	176173195	176188958
ENSG00000224189	ENST00000552156	antisense	176173195	176188958
ENSG00000224189	ENST00000456876	antisense	176173195	176188958
ENSG00000224189	ENST00000425005	antisense	176173195	176188958
ENSG00000224189	ENST00000452365	antisense	176173195	176188958
ENSG00000224190	ENST00000446589	lincRNA	128912879	128916271
ENSG00000224192	ENST00000414989	antisense	26241331	26254092
ENSG00000224195	ENST00000434147	antisense	73813518	73814737
ENSG00000224204	ENST00000424650	antisense	22162733	22172983
ENSG00000224209	ENST00000455304	lincRNA	63189989	63317231
ENSG00000224209	ENST00000418086	lincRNA	63189989	63317231
ENSG00000224209	ENST00000436475	lincRNA	63189989	63317231
ENSG00000224215	ENST00000443224	antisense	23343957	23345181
ENSG00000224220	ENST00000352271	antisense	25421117	25427643
ENSG00000224222	ENST00000427247	lincRNA	69994626	70007836
ENSG00000224238	ENST00000423984	antisense	119047405	119064785
ENSG00000224239	ENST00000423193	lincRNA	857124	858091
ENSG00000224243	ENST00000421423	lincRNA	112107119	112108015
ENSG00000224251	ENST00000451575	antisense	4995488	4997380
ENSG00000224251	ENST00000440414	antisense	4995488	4997380
ENSG00000224259	ENST00000443364	lincRNA	159961218	159979061
ENSG00000224259	ENST00000423943	lincRNA	159961218	159979061
ENSG00000224261	ENST00000453374	processed_pseudogene	160266340	160267225
ENSG00000224265	ENST00000451438	lincRNA	43323665	43327932
ENSG00000224269	ENST00000430607	antisense	36698773	36701564
ENSG00000224272	ENST00000413820	antisense	241808312	241812016
ENSG00000224272	ENST00000439270	antisense	241808312	241812016
ENSG00000224272	ENST00000420272	antisense	241808312	241812016
ENSG00000224273	ENST00000449786	unprocessed_pseudogene	76117725	76132187
ENSG00000224276	ENST00000415726	antisense	155991390	156001787
ENSG00000224277	ENST00000454863	antisense	23567064	23573507
ENSG00000224277	ENST00000458318	antisense	23567064	23573507
ENSG00000224286	ENST00000440404	lincRNA	170271603	170284208
ENSG00000224286	ENST00000451439	lincRNA	170271603	170284208
ENSG00000224287	ENST00000438684	transcribed_processed_pseudogene	233865437	233868444
ENSG00000224287	ENST00000440028	transcribed_processed_pseudogene	233865437	233868444
ENSG00000224295	ENST00000411807	unprocessed_pseudogene	5518441	5524955
ENSG00000224301	ENST00000433019	antisense	63123938	63125537
ENSG00000224307	ENST00000455981	lincRNA	129282458	129285728
ENSG00000224308	ENST00000419578	antisense	152930040	152949210
ENSG00000224309	ENST00000447861	transcribed_unprocessed_pseudogene	13038160	13067033
ENSG00000224309	ENST00000435744	transcribed_unprocessed_pseudogene	13038160	13067033
ENSG00000224309	ENST00000507941	transcribed_unprocessed_pseudogene	13038160	13067033
ENSG00000224309	ENST00000471407	transcribed_unprocessed_pseudogene	13038160	13067033
ENSG00000224311	ENST00000425205	antisense	27229106	27234352
ENSG00000224312	ENST00000423228	unprocessed_pseudogene	29994437	29995314
ENSG00000224316	ENST00000414608	unprocessed_pseudogene	65773620	65802067
ENSG00000224318	ENST00000451839	processed_transcript	195758	197341
ENSG00000224318	ENST00000444879	processed_transcript	195758	197341
ENSG00000224318	ENST00000452919	processed_transcript	195758	197341
ENSG00000224321	ENST00000431782	processed_pseudogene	15792796	15793285
ENSG00000224322	ENST00000412413	lincRNA	27361843	27409938
ENSG00000224328	ENST00000442150	antisense	30703067	30713184
ENSG00000224331	ENST00000417151	processed_pseudogene	164687287	164687596
ENSG00000224347	ENST00000457528	antisense	77599755	77606551
ENSG00000224347	ENST00000456280	antisense	77599755	77606551
ENSG00000224349	ENST00000448363	antisense	70412828	70413950
ENSG00000224353	ENST00000423435	transcribed_unprocessed_pseudogene	63507056	63519806
ENSG00000224356	ENST00000454752	sense_intronic	100535741	100580117
ENSG00000224356	ENST00000608779	sense_intronic	100535741	100580117
ENSG00000224358	ENST00000423121	antisense	165768929	165775176
ENSG00000224361	ENST00000430988	antisense	23507043	23524344
ENSG00000224373	ENST00000390629	IG_V_gene	106627249	106627825
ENSG00000224376	ENST00000415129	processed_transcript	231388976	231394991
ENSG00000224376	ENST00000418050	processed_transcript	231388976	231394991
ENSG00000224376	ENST00000454416	processed_transcript	231388976	231394991
ENSG00000224382	ENST00000454152	lincRNA	4384246	4410612
ENSG00000224382	ENST00000434902	lincRNA	4384246	4410612
ENSG00000224387	ENST00000424657	antisense	2492300	2493258
ENSG00000224388	ENST00000433378	antisense	41180097	41180626
ENSG00000224397	ENST00000425497	lincRNA	50267486	50279795
ENSG00000224397	ENST00000445003	lincRNA	50267486	50279795
