Ensembl Gene ID	RefSeq ncRNA [e.g. NR_002834]	RefSeq ncRNA predicted [e.g. XR_108264]	Transcript Start (bp)	Transcript End (bp)
ENSG00000114770			183919939	184017836
ENSG00000114770			183925660	183942780
ENSG00000114770			183967304	183971831
ENSG00000114770			183977518	183983576
ENSG00000114770			183983753	184017863
ENSG00000114770			183983753	184017889
ENSG00000114770			183983753	184017889
ENSG00000114770			183983753	184017889
ENSG00000114770			183987771	184017916
ENSG00000114770			183988573	184017444
ENSG00000114770			184000663	184017939
ENSG00000114770			183919938	184017939
ENSG00000114779			51968510	51983409
ENSG00000114779			51968516	51974630
ENSG00000114779			51968530	51974031
ENSG00000114779			51968553	51974066
ENSG00000114779			51969084	51974021
ENSG00000114779			51969273	51974049
ENSG00000114779			51971337	51974079
ENSG00000114779			51968511	51974630
ENSG00000114784			40309684	40312424
ENSG00000114784			40309722	40311514
ENSG00000114784			40309826	40311795
ENSG00000114784			40310628	40311672
ENSG00000114796			183635568	183679478
ENSG00000114796			183635610	183650738
ENSG00000114796			183635619	183650538
ENSG00000114796			183635620	183650707
ENSG00000114796			183635623	183643231
ENSG00000114796			183635623	183650575
ENSG00000114796			183635623	183650590
ENSG00000114796			183635623	183650697
ENSG00000114796			183635623	183650758
ENSG00000114796			183635623	183684477
ENSG00000114796			183635635	183636450
ENSG00000114796			183635643	183671123
ENSG00000114796			183636571	183650733
ENSG00000114796			183650357	183673008
ENSG00000114796			183664101	183672484
ENSG00000114841			52316319	52400491
ENSG00000114841			52316319	52400491
ENSG00000114841			52317871	52353821
ENSG00000114841			52361219	52362476
ENSG00000114841			52384874	52400487
ENSG00000114841			52388547	52400487
ENSG00000114841			52388883	52392556
ENSG00000114841			52394597	52395409
ENSG00000114850			156540140	156555184
ENSG00000114850			156542821	156555149
ENSG00000114850			156543004	156549099
ENSG00000114850			156543004	156555125
ENSG00000114850			156543008	156551516
ENSG00000114850			156543062	156548997
ENSG00000114850			156543141	156554845
ENSG00000114850			156543182	156554125
ENSG00000114850			156543954	156555117
ENSG00000114857			42600614	42648741
ENSG00000114857			42600655	42638226
ENSG00000114857			42600660	42611184
ENSG00000114857			42600672	42627310
ENSG00000114857			42600682	42648735
ENSG00000114857			42600718	42603056
ENSG00000114857			42600743	42620316
ENSG00000114857			42600761	42620043
ENSG00000114857			42600980	42627468
ENSG00000114857			42619819	42638219
ENSG00000114857			42621005	42631316
ENSG00000114857			42627186	42637035
ENSG00000114857			42631033	42633112
ENSG00000114857			42633209	42635481
ENSG00000114857			42633209	42637000
ENSG00000114857			42633637	42635057
ENSG00000114857			42635080	42637156
ENSG00000114857			42643652	42646116
ENSG00000114857			42600686	42648733
ENSG00000114861			70954693	71583989
ENSG00000114861			70956745	71543557
ENSG00000114861			70959191	70966352
ENSG00000114861			70959191	71130593
ENSG00000114861			70959191	71130837
ENSG00000114861			70959191	71493555
ENSG00000114861			70959204	71245165
ENSG00000114861			70959204	71583753
ENSG00000114861			70959211	71304760
ENSG00000114861			70959247	71198381
ENSG00000114861			70968848	70978029
ENSG00000114861			71015549	71064926
ENSG00000114861			71040278	71053773
ENSG00000114861			71046937	71065767
ENSG00000114861			71053703	71306029
ENSG00000114861			71197882	71210869
ENSG00000114861			71197882	71583939
ENSG00000114861			71296085	71306015
ENSG00000114861			71299835	71360760
ENSG00000114861			71493426	71581953
ENSG00000114861			71493426	71583739
ENSG00000114861			70954715	71064923
ENSG00000114861			70954715	71583989
ENSG00000114867			184314495	184335353
ENSG00000114867			184314502	184335353
ENSG00000114867			184314542	184335351
ENSG00000114867			184314550	184321554
ENSG00000114867			184314551	184335353
ENSG00000114867			184314552	184324226
ENSG00000114867			184314562	184324312
ENSG00000114867			184314567	184335017
ENSG00000114867			184314568	184325299
ENSG00000114867			184314569	184325299
ENSG00000114867			184314606	184335353
ENSG00000114867			184314608	184317773
ENSG00000114867			184314613	184316117
ENSG00000114867			184314619	184319728
ENSG00000114867			184314654	184319801
ENSG00000114867			184315164	184334908
ENSG00000114867			184315166	184335358
ENSG00000114867			184315408	184335351
ENSG00000114867			184315763	184320722
ENSG00000114867			184316192	184334908
ENSG00000114867			184319199	184325021
ENSG00000114867			184319625	184321534
ENSG00000114867			184319757	184334908
ENSG00000114867			184320297	184321603
ENSG00000114867			184320313	184335351
ENSG00000114867			184320446	184321661
ENSG00000114867			184320461	184322027
ENSG00000114867			184320485	184321507
ENSG00000114867			184320664	184335347
ENSG00000114867			184325104	184327303
ENSG00000114867			184325299	184326908
ENSG00000114867			184327286	184327915
ENSG00000114867			184327949	184332086
ENSG00000114867			184328117	184335054
ENSG00000114867			184328616	184335317
ENSG00000114867			184328669	184331853
ENSG00000114867			184331314	184332105
ENSG00000114867			184314495	184335357
ENSG00000114867			184320313	184335351
ENSG00000114902			52704955	52708157
ENSG00000114902			52705636	52711146
ENSG00000114902			52706078	52708166
ENSG00000114902			52706109	52707384
ENSG00000114902			52706143	52708019
ENSG00000114902			52705841	52708179
ENSG00000114904			52708449	52770949
ENSG00000114904			52737498	52770939
ENSG00000114904			52737586	52770856
ENSG00000114904			52743228	52746114
ENSG00000114904			52746150	52752070
ENSG00000114904			52766316	52770946
ENSG00000114904			52711777	52770939
ENSG00000114942			206159585	206162928
ENSG00000114942			206159605	206162928
ENSG00000114942			206159607	206162077
ENSG00000114942			206159615	206161117
ENSG00000114942			206159636	206162801
ENSG00000114942			206159638	206161190
ENSG00000114942			206159927	206161467
ENSG00000114942			206159934	206161454
ENSG00000114942			206159934	206162839
ENSG00000114942	NR_002590		206162228	206162928
ENSG00000114942			206159594	206162927
ENSG00000114956			73926826	73958961
ENSG00000114956			73926826	73958961
ENSG00000114956			73926875	73958946
ENSG00000114956			73926893	73947131
ENSG00000114956		XR_244926	73926894	73958245
ENSG00000114956			73926897	73958788
ENSG00000114956			73926908	73947053
ENSG00000114978			74152528	74178868
ENSG00000114978			74159069	74178866
ENSG00000114978			74159109	74178314
ENSG00000114978		XR_429843	74164022	74178868
ENSG00000114978			74172676	74178898
ENSG00000114978			74178008	74178879
ENSG00000114982			96593170	96638346
ENSG00000114982			96593172	96631484
ENSG00000114982	NR_047658		96593172	96638020
ENSG00000114982			96593172	96638309
ENSG00000114982			96593174	96638331
ENSG00000114982			96595159	96598153
ENSG00000114982			96595463	96601911
ENSG00000114982			96595512	96638320
ENSG00000114982			96595586	96638378
ENSG00000114982			96603300	96606834
ENSG00000114982			96610342	96612535
ENSG00000114982			96610726	96637228
ENSG00000114982			96610726	96638331
ENSG00000114982			96612232	96638324
ENSG00000114982			96612817	96637192
ENSG00000114982			96612872	96638374
ENSG00000114982			96612875	96642787
ENSG00000114982			96613526	96619762
ENSG00000114982			96631338	96638060
ENSG00000114982			96636739	96638378
ENSG00000114988			96705929	96740063
ENSG00000114988			96705975	96740041
ENSG00000114988			96706340	96740064
ENSG00000114988			96706877	96740064
ENSG00000114988			96707044	96740063
ENSG00000114988			96707117	96740064
ENSG00000114988			96707180	96740064
ENSG00000114988			96707678	96711914
ENSG00000114988			96711726	96734687
ENSG00000114999			112482154	112541739
ENSG00000114999			112482199	112483930
ENSG00000114999			112501286	112520680
ENSG00000114999			112522151	112532411
ENSG00000115020			208266267	208305549
ENSG00000115020			208266267	208326107
ENSG00000115020			208266267	208358751
ENSG00000115020			208266278	208305128
ENSG00000115020			208266278	208305128
ENSG00000115020			208266357	208285800
ENSG00000115020			208266363	208335856
ENSG00000115020			208298641	208302580
ENSG00000115020			208334372	208336865
ENSG00000115042			95402721	95405802
ENSG00000115042			95402723	95413096
ENSG00000115042			95402726	95416616
ENSG00000115042			95402791	95407076
ENSG00000115042			95405274	95407513
ENSG00000115042			95406938	95412782
ENSG00000115053			231453531	231464594
ENSG00000115053			231454908	231483641
ENSG00000115053			231455442	231458357
ENSG00000115053			231456010	231457410
ENSG00000115053			231457426	231460725
ENSG00000115053			231461594	231464207
ENSG00000115053			231461607	231464199
ENSG00000115053			231461651	231464180
ENSG00000115053			231461681	231463693
ENSG00000115053			231462992	231464379
ENSG00000115073			97655963	97664107
ENSG00000115073			97657978	97663916
ENSG00000115073			97658814	97659891
ENSG00000115091			113889960	113962596
ENSG00000115091			113890063	113931369
ENSG00000115091			113890093	113940143
ENSG00000115091			113890098	113942262
ENSG00000115091			113890598	113957591
ENSG00000115091			113927369	113934640
ENSG00000115091			113933856	113940103
ENSG00000115091			113950824	113958589
ENSG00000115128			24067584	24076443
ENSG00000115128			24073649	24076373
ENSG00000115129			24077433	24085215
ENSG00000115129			24077435	24085181
ENSG00000115129			24077634	24084326
ENSG00000115129			24079502	24084511
ENSG00000115129			24080746	24084311
ENSG00000115129			24084749	24085861
ENSG00000115170			157736444	157875111
ENSG00000115170			157736449	157806996
ENSG00000115170			157737316	157838278
ENSG00000115170			157778150	157790237
ENSG00000115170			157780406	157838327
ENSG00000115170			157780408	157875626
ENSG00000115170			157780450	157875840
ENSG00000115170			157780454	157875862
ENSG00000115170			157799429	157875840
ENSG00000115170			157736449	157875862
ENSG00000115204			27309492	27312453
ENSG00000115204			27309492	27322564
ENSG00000115204			27309492	27323054
ENSG00000115204			27309494	27323102
ENSG00000115204			27309494	27325680
ENSG00000115204			27309530	27323081
ENSG00000115204			27309540	27323083
ENSG00000115204			27309646	27323063
ENSG00000115204			27309707	27323102
ENSG00000115204			27309795	27313109
ENSG00000115204			27309850	27323102
ENSG00000115204			27309904	27323063
ENSG00000115204			27311073	27313387
ENSG00000115204			27311495	27323067
ENSG00000115204			27311930	27323072
ENSG00000115204			27311935	27323072
ENSG00000115204			27312147	27312986
ENSG00000115204			27312214	27323097
ENSG00000115204			27312248	27323062
ENSG00000115204			27312300	27313156
ENSG00000115204			27315716	27323097
ENSG00000115204			27316791	27323097
ENSG00000115204			27321959	27323077
ENSG00000115207			27325849	27356492
ENSG00000115207			27325854	27328850
ENSG00000115207			27326293	27328089
ENSG00000115207			27326392	27328490
ENSG00000115207			27326497	27335428
ENSG00000115207			27327182	27329460
ENSG00000115207			27328321	27328931
ENSG00000115207			27335628	27337308
ENSG00000115207			27335936	27336767
ENSG00000115207			27336333	27338259
ENSG00000115207			27342991	27356767
ENSG00000115207			27343331	27356999
ENSG00000115207			27325849	27357034
ENSG00000115207			27333605	27343632
ENSG00000115211			27364352	27370486
ENSG00000115211			27364358	27365082
ENSG00000115211			27364377	27370315
ENSG00000115211			27364381	27370334
ENSG00000115211			27364399	27370013
ENSG00000115211			27364399	27370326
ENSG00000115211			27365558	27370323
ENSG00000115211			27366763	27368727
ENSG00000115211			27368413	27370329
ENSG00000115211			27368670	27370326
ENSG00000115211			27364352	27370457
ENSG00000115211			27364363	27370300
ENSG00000115216			27427790	27442259
ENSG00000115216			27428640	27442255
ENSG00000115216			27428653	27442255
ENSG00000115216			27429183	27434500
ENSG00000115216			27431677	27433707
ENSG00000115216			27434045	27435169
ENSG00000115216			27434471	27436011
ENSG00000115216			27435582	27442255
ENSG00000115216			27440315	27441501
ENSG00000115233			161308038	161411717
ENSG00000115233			161308461	161319022
ENSG00000115233			161308600	161370119
ENSG00000115233			161381360	161411715
ENSG00000115233			161407528	161411715
ENSG00000115234			27370522	27377128
ENSG00000115234			27370615	27371644
ENSG00000115234			27370617	27377127
ENSG00000115234			27370620	27375521
ENSG00000115234			27370628	27377123
ENSG00000115234			27370644	27373439
ENSG00000115234			27370646	27373129
ENSG00000115234			27370665	27377128
ENSG00000115234			27374408	27375597
ENSG00000115234			27370496	27377533
ENSG00000115241			27381194	27409687
ENSG00000115241			27381195	27409555
ENSG00000115241			27386596	27409575
ENSG00000115268			1438358	1440494
ENSG00000115268			1438385	1440494
ENSG00000115268			1438386	1440494
ENSG00000115268			1438400	1440490
ENSG00000115268			1438401	1440494
ENSG00000115268			1438405	1440233
ENSG00000115268			1438405	1440488
ENSG00000115268			1438406	1440494
ENSG00000115268			1438419	1440494
ENSG00000115268		XR_424847	1438420	1440494
ENSG00000115268			1438421	1440494
ENSG00000115268			1438422	1440049
ENSG00000115268			1438422	1440494
ENSG00000115274			74455023	74457960
ENSG00000115274			74455087	74457367
ENSG00000115274			74455100	74457375
ENSG00000115274			74455102	74457662
ENSG00000115274			74455108	74457371
ENSG00000115274			74455109	74457427
ENSG00000115274			74455116	74457400
ENSG00000115274			74455117	74457675
ENSG00000115274			74455492	74457540
ENSG00000115275			74461057	74465410
ENSG00000115275			74461069	74465385
ENSG00000115275			74461070	74463646
ENSG00000115275			74461996	74465396
ENSG00000115275			74462775	74465410
ENSG00000115275			74462794	74463637
ENSG00000115275			74462997	74465393
ENSG00000115275			74464417	74465400
ENSG00000115275			74461058	74465410
ENSG00000115282			74483073	74494559
ENSG00000115282			74483082	74494559
ENSG00000115282			74483087	74493083
ENSG00000115282		XR_244951	74483087	74493083
ENSG00000115282			74483087	74494559
ENSG00000115282			74483089	74483705
ENSG00000115282			74483089	74494559
ENSG00000115282			74483089	74494886
ENSG00000115282			74483101	74491558
ENSG00000115282			74483105	74491649
ENSG00000115282			74491570	74492813
ENSG00000115282			74491584	74493311
ENSG00000115282			74483087	74493083
ENSG00000115286			1383527	1393545
ENSG00000115286			1383631	1395589
ENSG00000115286			1383875	1395584
ENSG00000115286			1383890	1395584
ENSG00000115286			1383900	1393877
ENSG00000115286			1383900	1395589
ENSG00000115286		XR_430138	1383904	1393710
ENSG00000115286			1383904	1395581
ENSG00000115286			1383907	1395576
ENSG00000115286			1383918	1395584
ENSG00000115286			1383922	1393532
ENSG00000115286			1384051	1393326
ENSG00000115286			1386628	1395584
ENSG00000115286			1387739	1393661
ENSG00000115286			1387804	1395589
ENSG00000115286			1388000	1395584
