dS	dN	Mouse Ensembl Gene ID	Ensembl Gene ID
1.10930	0.05500	ENSMUSG00000039976	ENSG00000167291
0.56370	0.02890	ENSMUSG00000017679	ENSG00000124120
0.55600	0.11730	ENSMUSG00000056666	ENSG00000042445
0.69040	0.29210	ENSMUSG00000038044	ENSG00000198445
0.65440	0.02070	ENSMUSG00000068740	ENSG00000143126
0.47220	0.02200	ENSMUSG00000027957	ENSG00000117620
0.57900	0.04700	ENSMUSG00000038451	ENSG00000111671
0.91720	0.18640	ENSMUSG00000050248	ENSG00000173040
1.08780	0.20930	ENSMUSG00000024029	ENSG00000160180
0.65650	0.12340	ENSMUSG00000071113	ENSG00000177669
0.49810	0.08160	ENSMUSG00000071655	ENSG00000162191
0.34810	0.00680	ENSMUSG00000031284	ENSG00000077264
0.52040	0.02600	ENSMUSG00000022673	ENSG00000104738
1.19670	0.14710	ENSMUSG00000000154	ENSG00000110628
0.43450	0.14870	ENSMUSG00000021458	ENSG00000148120
0.68720	0.13910	ENSMUSG00000030703	ENSG00000102886
0.36000	0.05850	ENSMUSG00000026023	ENSG00000138395
0.53630	0.03510	ENSMUSG00000029176	ENSG00000053900
0.52370	0.01190	ENSMUSG00000041769	ENSG00000175470
0.58900	0.17890	ENSMUSG00000039835	ENSG00000135540
		ENSMUSG00000065453	ENSG00000199133
0.81750	0.00250	ENSMUSG00000003469	ENSG00000168490
0.55720	0.09330	ENSMUSG00000057594	ENSG00000214087
0.52990	0.02820	ENSMUSG00000032399	ENSG00000174444
0.49280	0.13190	ENSMUSG00000024436	ENSG00000204568
0.71620	0.07190	ENSMUSG00000005493	ENSG00000057468
0.94960	0.47970	ENSMUSG00000026399	ENSG00000196352
1.01030	0.52970	ENSMUSG00000026401	ENSG00000196352
0.63850	0.02470	ENSMUSG00000026283	ENSG00000168395
0.52290	0.24510	ENSMUSG00000027306	ENSG00000137804
1.12300	0.00000	ENSMUSG00000096807	ENSG00000158373
0.60820	0.09420	ENSMUSG00000005267	ENSG00000141040
0.52390	0.11850	ENSMUSG00000019996	ENSG00000135525
0.69490	0.10300	ENSMUSG00000036693	ENSG00000087269
0.79560	0.02650	ENSMUSG00000030249	ENSG00000069431
0.62820	0.25680	ENSMUSG00000034959	ENSG00000102445
0.34950	0.01040	ENSMUSG00000024498	ENSG00000113649
0.17230	0.00000	ENSMUSG00000006699	ENSG00000070831
		ENSMUSG00000064510	ENSG00000200924
0.50990	0.08890	ENSMUSG00000034317	ENSG00000213186
1.02730	0.09620	ENSMUSG00000008540	ENSG00000008394
0.80760	0.02810	ENSMUSG00000034312	ENSG00000144711
0.50890	0.09020	ENSMUSG00000014550	ENSG00000131381
0.67530	0.01240	ENSMUSG00000025648	ENSG00000114268
0.53650	0.07440	ENSMUSG00000022836	ENSG00000065534
0.58790	0.04410	ENSMUSG00000068663	ENSG00000038532
0.75830	0.15630	ENSMUSG00000061992	ENSG00000167863
0.78340	0.12170	ENSMUSG00000034566	ENSG00000167863
0.79860	0.12300	ENSMUSG00000068706	ENSG00000167863
2.01790	0.80290	ENSMUSG00000007827	ENSG00000135976
2.60610	0.77670	ENSMUSG00000095294	ENSG00000135976
63.46350	1.13710	ENSMUSG00000020481	ENSG00000135976
1.67740	0.68160	ENSMUSG00000090808	ENSG00000135976
2.24820	0.77150	ENSMUSG00000094421	ENSG00000135976
1.65240	0.69230	ENSMUSG00000026774	ENSG00000135976
2.53250	0.77370	ENSMUSG00000096265	ENSG00000135976
2.44120	0.77860	ENSMUSG00000074449	ENSG00000135976
2.77040	0.84960	ENSMUSG00000063932	ENSG00000135976
2.50350	0.87660	ENSMUSG00000027157	ENSG00000135976
0.53200	0.28150	ENSMUSG00000039315	ENSG00000109684
0.56430	0.31530	ENSMUSG00000050675	ENSG00000185245
1.10020	0.30000	ENSMUSG00000034911	ENSG00000130307
0.55760	0.03820	ENSMUSG00000022463	ENSG00000198911
0.57420	0.00000	ENSMUSG00000038722	ENSG00000106245
1.20380	0.14240	ENSMUSG00000002289	ENSG00000167772
0.74980	0.27620	ENSMUSG00000026770	ENSG00000134460
0.50600	0.01460	ENSMUSG00000029016	ENSG00000011021
0.63160	0.22350	ENSMUSG00000033210	ENSG00000172139
1.07790	0.01570	ENSMUSG00000018830	ENSG00000133392
1.60560	0.24250	ENSMUSG00000032080	ENSG00000110244
0.83840	0.47880	ENSMUSG00000057439	ENSG00000167633
0.83250	0.49050	ENSMUSG00000031424	ENSG00000167633
0.54630	0.02350	ENSMUSG00000037692	ENSG00000126705
0.51110	0.07270	ENSMUSG00000079022	ENSG00000169436
0.42230	0.07780	ENSMUSG00000038056	ENSG00000055609
0.94430	0.04230	ENSMUSG00000015981	ENSG00000165752
0.40130	0.00820	ENSMUSG00000013275	ENSG00000133065
0.66440	0.04650	ENSMUSG00000001901	ENSG00000173826
0.76180	0.53310	ENSMUSG00000090470	ENSG00000233701
0.77770	0.55210	ENSMUSG00000063058	ENSG00000233701
0.77480	0.53100	ENSMUSG00000091080	ENSG00000233701
0.42180	0.05560	ENSMUSG00000034607	ENSG00000124429
0.76610	0.00930	ENSMUSG00000030310	ENSG00000157103
0.70350	0.26890	ENSMUSG00000028069	ENSG00000160818
0.59900	0.14460	ENSMUSG00000024233	ENSG00000120563
0.41760	0.02070	ENSMUSG00000022521	ENSG00000005339
0.30120	0.01280	ENSMUSG00000046523	ENSG00000180332
		ENSMUSG00000088310	ENSG00000251992
		ENSMUSG00000089235	ENSG00000251992
		ENSMUSG00000088242	ENSG00000251992
		ENSMUSG00000098750	ENSG00000251992
0.74570	0.20920	ENSMUSG00000004730	ENSG00000174837
0.42360	0.08140	ENSMUSG00000090264	ENSG00000243056
1.07990	0.08700	ENSMUSG00000058402	ENSG00000197050
0.74540	0.16150	ENSMUSG00000020622	ENSG00000185013
0.44460	0.05450	ENSMUSG00000026646	ENSG00000152455
0.43170	0.01490	ENSMUSG00000020962	ENSG00000165417
0.41470	0.04910	ENSMUSG00000094374	ENSG00000165417
0.89340	0.08190	ENSMUSG00000070498	ENSG00000139364
0.55420	0.08880	ENSMUSG00000062296	ENSG00000168016
1.25310	0.06270	ENSMUSG00000067613	ENSG00000205426
1.23670	0.07310	ENSMUSG00000067614	ENSG00000205426
1.38350	0.08850	ENSMUSG00000047641	ENSG00000205426
1.04380	0.06070	ENSMUSG00000067615	ENSG00000205426
0.84510	0.05090	ENSMUSG00000002633	ENSG00000164690
0.47030	0.07160	ENSMUSG00000055371	ENSG00000115145
0.58230	0.34840	ENSMUSG00000024681	ENSG00000149516
0.61240	0.04590	ENSMUSG00000021987	ENSG00000139505
0.90980	0.10930	ENSMUSG00000061462	ENSG00000154358
0.60940	0.16120	ENSMUSG00000022805	ENSG00000183833
0.26470	0.00950	ENSMUSG00000004151	ENSG00000006468
0.31990	0.00450	ENSMUSG00000026824	ENSG00000162989
0.36630	0.03500	ENSMUSG00000032854	ENSG00000174607
0.91730	0.16300	ENSMUSG00000031513	ENSG00000104660
3.73810	0.05160	ENSMUSG00000063130	ENSG00000178363
0.90740	0.20270	ENSMUSG00000047671	ENSG00000188396
0.34020	0.04240	ENSMUSG00000028719	ENSG00000162368
0.95290	0.03470	ENSMUSG00000034116	ENSG00000141968
0.55330	0.03040	ENSMUSG00000022843	ENSG00000114859
0.38770	0.06240	ENSMUSG00000025200	ENSG00000095485
0.48530	0.05170	ENSMUSG00000022973	ENSG00000159082
0.48950	0.05410	ENSMUSG00000045348	ENSG00000166924
0.36000	0.01330	ENSMUSG00000042350	ENSG00000119682
0.48680	0.24180	ENSMUSG00000028185	ENSG00000137976
0.83860	0.29450	ENSMUSG00000027485	ENSG00000125999
0.53710	0.07350	ENSMUSG00000046351	ENSG00000181315
0.67650	0.07220	ENSMUSG00000023973	ENSG00000137161
0.74940	0.49710	ENSMUSG00000016982	ENSG00000158553
0.49660	0.02790	ENSMUSG00000055214	ENSG00000180287
0.55060	0.28480	ENSMUSG00000048327	ENSG00000169607
0.76770	0.29530	ENSMUSG00000090369	ENSG00000203942
0.30880	0.01080	ENSMUSG00000062070	ENSG00000102144
0.30880	0.01080	ENSMUSG00000066632	ENSG00000102144
0.75370	0.19240	ENSMUSG00000013766	ENSG00000204422
0.91500	0.08810	ENSMUSG00000006589	ENSG00000198931
0.42750	0.03660	ENSMUSG00000008398	ENSG00000111145
0.99230	0.21810	ENSMUSG00000046572	ENSG00000178163
0.51350	0.05690	ENSMUSG00000010554	ENSG00000127804
0.37590	0.00560	ENSMUSG00000010376	ENSG00000129559
1.40570	0.20370	ENSMUSG00000039632	ENSG00000198003
0.62110	0.18120	ENSMUSG00000025396	ENSG00000025423
0.47800	0.04960	ENSMUSG00000031295	ENSG00000044446
0.62070	0.18070	ENSMUSG00000008845	ENSG00000177575
0.46680	0.03370	ENSMUSG00000069372	ENSG00000205279
0.64140	0.12840	ENSMUSG00000032513	ENSG00000114745
0.49770	0.01110	ENSMUSG00000067995	ENSG00000188342
0.47300	0.13720	ENSMUSG00000034883	ENSG00000165501
0.67980	0.14280	ENSMUSG00000021068	ENSG00000100503
0.42620	0.06070	ENSMUSG00000053460	ENSG00000115486
0.58350	0.11660	ENSMUSG00000029377	ENSG00000124882
0.54460	0.00400	ENSMUSG00000006315	ENSG00000105677
1.01140	0.44970	ENSMUSG00000022518	ENSG00000205832
1.65930	0.08570	ENSMUSG00000037379	ENSG00000159674
0.42260	0.05100	ENSMUSG00000028049	ENSG00000116521
0.60480	0.01610	ENSMUSG00000018932	ENSG00000034152
1.04600	0.03450	ENSMUSG00000001504	ENSG00000170561
0.62730	0.19600	ENSMUSG00000098374	ENSG00000112130
0.60780	0.19240	ENSMUSG00000090083	ENSG00000112130
0.37040	0.01990	ENSMUSG00000067567	ENSG00000147099
0.82850	0.14990	ENSMUSG00000058626	ENSG00000137225
0.55930	0.12540	ENSMUSG00000034445	ENSG00000162144
0.36510	0.01150	ENSMUSG00000028559	ENSG00000117859
1.14440	0.00720	ENSMUSG00000015846	ENSG00000186350
0.52530	0.06990	ENSMUSG00000067279	ENSG00000119938
0.46880	0.10680	ENSMUSG00000061536	ENSG00000093183
1.21210	0.17430	ENSMUSG00000030579	ENSG00000011600
0.78950	0.03670	ENSMUSG00000031819	ENSG00000131148
0.54010	0.03870	ENSMUSG00000059602	ENSG00000185666
0.72840	0.22830	ENSMUSG00000024503	ENSG00000164266
0.45400	0.13020	ENSMUSG00000079625	ENSG00000145107
0.52610	0.05920	ENSMUSG00000069041	ENSG00000151475
0.32680	0.04950	ENSMUSG00000021257	ENSG00000013523
0.64600	0.23810	ENSMUSG00000043872	ENSG00000197056
0.48560	0.00610	ENSMUSG00000015575	ENSG00000113732
0.99450	0.19670	ENSMUSG00000020830	ENSG00000182853
0.73030	0.04050	ENSMUSG00000040260	ENSG00000146122
0.45820	0.06010	ENSMUSG00000071470	ENSG00000100814
0.93910	0.05450	ENSMUSG00000041556	ENSG00000116661
0.74210	0.16490	ENSMUSG00000046947	ENSG00000133597
0.64510	0.11180	ENSMUSG00000029414	ENSG00000184445
1.47180	0.06360	ENSMUSG00000031843	ENSG00000135698
0.63860	0.03550	ENSMUSG00000018593	ENSG00000113140
0.48070	0.01020	ENSMUSG00000042766	ENSG00000163462
0.96360	0.11290	ENSMUSG00000037411	ENSG00000106366
0.58590	0.02960	ENSMUSG00000035765	ENSG00000141627
0.45430	0.30320	ENSMUSG00000037913	ENSG00000121895
3.28080	0.00000	ENSMUSG00000069305	ENSG00000197061
3.50740	0.00000	ENSMUSG00000069274	ENSG00000197061
0.50560	0.17870	ENSMUSG00000043760	ENSG00000170927
0.47840	0.12780	ENSMUSG00000039496	ENSG00000185267
0.82890	0.05680	ENSMUSG00000062083	ENSG00000142541
0.70340	0.02220	ENSMUSG00000074129	ENSG00000142541
0.50480	0.39350	ENSMUSG00000044726	ENSG00000177459
0.58260	0.18010	ENSMUSG00000050394	ENSG00000198960
0.47160	0.01170	ENSMUSG00000032939	ENSG00000102900
0.54370	0.08170	ENSMUSG00000062590	ENSG00000135931
0.48270	0.03670	ENSMUSG00000007908	ENSG00000146151
0.74530	0.10510	ENSMUSG00000005949	ENSG00000040531
1.33290	0.04340	ENSMUSG00000021573	ENSG00000171368
1.50660	0.17020	ENSMUSG00000040097	ENSG00000059122
0.64450	0.18950	ENSMUSG00000001123	ENSG00000170298
0.33010	0.00640	ENSMUSG00000028478	ENSG00000122705
0.40000	0.02180	ENSMUSG00000057766	ENSG00000154065
0.73830	0.07270	ENSMUSG00000029219	ENSG00000145248
0.62210	0.05000	ENSMUSG00000060204	ENSG00000145248
1.25900	0.16030	ENSMUSG00000032725	ENSG00000110203
0.38550	0.01630	ENSMUSG00000043219	ENSG00000106006
0.63230	0.13890	ENSMUSG00000036863	ENSG00000097096
0.34630	0.02900	ENSMUSG00000041328	ENSG00000165494
0.60320	0.13370	ENSMUSG00000071392	ENSG00000203734
0.65630	0.06980	ENSMUSG00000033068	ENSG00000197586
0.50030	0.11550	ENSMUSG00000068117	ENSG00000167077
0.49310	0.02300	ENSMUSG00000021661	ENSG00000164331
0.96700	0.01430	ENSMUSG00000024030	ENSG00000160179
1.13960	0.38450	ENSMUSG00000042063	ENSG00000182141
		ENSMUSG00000076287	ENSG00000211571
0.53490	0.24030	ENSMUSG00000050685	ENSG00000138483
0.55120	0.07560	ENSMUSG00000032487	ENSG00000073756
0.70750	0.07110	ENSMUSG00000046541	ENSG00000167625
0.86410	0.15650	ENSMUSG00000030711	ENSG00000261052
0.86180	0.10930	ENSMUSG00000023249	ENSG00000041880
0.77680	0.09810	ENSMUSG00000059901	ENSG00000138316
1.68770	0.00720	ENSMUSG00000051335	ENSG00000145990
0.54060	0.05880	ENSMUSG00000049323	ENSG00000176994
0.34610	0.01190	ENSMUSG00000032042	ENSG00000182934
65.46590	0.17160	ENSMUSG00000027746	ENSG00000120686
0.64350	0.12110	ENSMUSG00000019929	ENSG00000011465
0.90490	0.07630	ENSMUSG00000071054	ENSG00000160633
2.17830	1.37860	ENSMUSG00000025527	ENSG00000184788
0.94450	0.03540	ENSMUSG00000006215	ENSG00000116809
0.77050	0.14220	ENSMUSG00000049562	ENSG00000254470
0.74280	0.30910	ENSMUSG00000038709	ENSG00000204193
0.51290	0.01520	ENSMUSG00000003974	ENSG00000198822
0.44310	0.06250	ENSMUSG00000048495	ENSG00000162971
1.00620	0.04640	ENSMUSG00000031441	ENSG00000068650
0.39240	0.00870	ENSMUSG00000029212	ENSG00000163288
0.43920	0.04920	ENSMUSG00000039219	ENSG00000054267
0.66320	0.06890	ENSMUSG00000041313	ENSG00000139514
0.36850	0.08430	ENSMUSG00000052525	ENSG00000163806
0.34170	0.01060	ENSMUSG00000008658	ENSG00000078328
0.47560	0.00800	ENSMUSG00000017412	ENSG00000182389
0.57870	0.06250	ENSMUSG00000018168	ENSG00000161405
0.56220	0.01940	ENSMUSG00000056900	ENSG00000058056
0.25440	0.00830	ENSMUSG00000021264	ENSG00000100811
0.38940	0.10370	ENSMUSG00000031610	ENSG00000164106
1.58060	0.48510	ENSMUSG00000002546	ENSG00000179938
0.43000	0.00430	ENSMUSG00000007656	ENSG00000128989
0.86240	0.23010	ENSMUSG00000072674	ENSG00000189129
0.86240	0.23010	ENSMUSG00000095304	ENSG00000189129
0.71780	0.15500	ENSMUSG00000039330	ENSG00000175513
0.53330	0.16490	ENSMUSG00000021751	ENSG00000168306
0.23210	0.00670	ENSMUSG00000047454	ENSG00000171723
0.57790	0.07180	ENSMUSG00000024754	ENSG00000135048
0.88840	0.20500	ENSMUSG00000029490	ENSG00000169026
0.48550	0.06290	ENSMUSG00000036295	ENSG00000173114
0.48940	0.02660	ENSMUSG00000064325	ENSG00000164161
0.50650	0.05480	ENSMUSG00000026034	ENSG00000013441
0.49050	0.06660	ENSMUSG00000074825	ENSG00000198885
0.43220	0.02280	ENSMUSG00000031379	ENSG00000087842
0.96910	0.01640	ENSMUSG00000021288	ENSG00000126214
0.77490	0.01600	ENSMUSG00000019942	ENSG00000170312
0.73730	0.31210	ENSMUSG00000031629	ENSG00000151725
0.72150	0.15970	ENSMUSG00000020638	ENSG00000134326
0.49690	0.01080	ENSMUSG00000031529	ENSG00000173273
0.55340	0.12330	ENSMUSG00000028236	ENSG00000170786
0.30860	0.03610	ENSMUSG00000027018	ENSG00000128708
0.65900	0.10020	ENSMUSG00000046152	ENSG00000172728
0.39200	0.07720	ENSMUSG00000024327	ENSG00000112473
0.62030	0.11000	ENSMUSG00000061859	ENSG00000132849
0.58750	0.27560	ENSMUSG00000050808	ENSG00000169550
0.76240	0.04540	ENSMUSG00000030805	ENSG00000103496
0.42980	0.00660	ENSMUSG00000042873	ENSG00000156959
0.60390	0.00400	ENSMUSG00000021752	ENSG00000168301
0.50750	0.05340	ENSMUSG00000026748	ENSG00000120594
0.28940	0.00670	ENSMUSG00000051413	ENSG00000126003
0.80270	0.11200	ENSMUSG00000025612	ENSG00000156273
0.73000	0.03470	ENSMUSG00000059554	ENSG00000024862
0.80190	0.01950	ENSMUSG00000019082	ENSG00000177542
0.28240	0.03570	ENSMUSG00000037674	ENSG00000181827
0.56130	0.14300	ENSMUSG00000096458	ENSG00000165943
0.47800	0.04450	ENSMUSG00000024456	ENSG00000131504
0.52330	0.04270	ENSMUSG00000004085	ENSG00000091436
0.34490	0.08870	ENSMUSG00000026887	ENSG00000148187
0.59260	0.07470	ENSMUSG00000071604	ENSG00000135063
0.38560	0.01620	ENSMUSG00000055943	ENSG00000134153
0.88010	0.18880	ENSMUSG00000040407	ENSG00000127914
0.59470	0.43570	ENSMUSG00000050612	ENSG00000168454
0.88610	0.09990	ENSMUSG00000024013	ENSG00000146192
0.67330	0.16490	ENSMUSG00000037157	ENSG00000142677
0.46440	0.01930	ENSMUSG00000007036	ENSG00000204427
0.53160	0.00560	ENSMUSG00000032318	ENSG00000159556
0.45550	0.02050	ENSMUSG00000038957	ENSG00000179151
0.41300	0.00820	ENSMUSG00000035247	ENSG00000092148
4.93760	0.51440	ENSMUSG00000048155	ENSG00000101812
0.61420	0.03970	ENSMUSG00000029407	ENSG00000138768
0.39750	0.04960	ENSMUSG00000024993	ENSG00000119979
0.41000	0.05640	ENSMUSG00000079157	ENSG00000204442
0.62520	0.05390	ENSMUSG00000023456	ENSG00000111669
0.31680	0.01010	ENSMUSG00000059474	ENSG00000011258
0.87680	0.04690	ENSMUSG00000036046	ENSG00000100364
0.40370	0.01270	ENSMUSG00000046699	ENSG00000179542
0.50340	0.11550	ENSMUSG00000040726	ENSG00000163666
0.48510	0.09350	ENSMUSG00000022261	ENSG00000169439
0.98190	0.06350	ENSMUSG00000040867	ENSG00000183092
0.57420	0.21630	ENSMUSG00000035239	ENSG00000162139
0.67520	0.28130	ENSMUSG00000026645	ENSG00000152463
0.54700	0.17860	ENSMUSG00000057421	ENSG00000001497
0.46820	0.04400	ENSMUSG00000071650	ENSG00000089597
0.32570	0.06120	ENSMUSG00000045896	ENSG00000124374
0.89280	0.03260	ENSMUSG00000025793	ENSG00000185359
0.62190	0.06540	ENSMUSG00000030878	ENSG00000140743
0.45590	0.01140	ENSMUSG00000064302	ENSG00000074054
0.80480	0.06870	ENSMUSG00000046490	ENSG00000189051
1.28450	0.07120	ENSMUSG00000027335	ENSG00000171873
1.21640	0.09910	ENSMUSG00000047694	ENSG00000181704
0.60000	0.05110	ENSMUSG00000061778	ENSG00000130150
0.69140	0.22980	ENSMUSG00000021532	ENSG00000124279
0.46920	0.03120	ENSMUSG00000074968	ENSG00000134343
0.47750	0.09810	ENSMUSG00000029254	ENSG00000035720
0.99290	0.01570	ENSMUSG00000029603	ENSG00000135144
0.36990	0.04130	ENSMUSG00000024240	ENSG00000120616
1.45840	0.05130	ENSMUSG00000074170	ENSG00000166289
0.64180	0.10480	ENSMUSG00000002020	ENSG00000119681
0.81380	0.06650	ENSMUSG00000034674	ENSG00000139372
1.18160	0.14260	ENSMUSG00000029401	ENSG00000150977
0.71220	0.11250	ENSMUSG00000035020	ENSG00000182585
0.71270	0.13870	ENSMUSG00000038844	ENSG00000089177
0.83910	0.09720	ENSMUSG00000016427	ENSG00000125356
0.81160	0.16950	ENSMUSG00000011154	ENSG00000156206
0.13190	0.00560	ENSMUSG00000067786	ENSG00000053438
0.83910	0.21960	ENSMUSG00000034932	ENSG00000183617
0.54380	0.05400	ENSMUSG00000020514	ENSG00000082515
0.50990	0.01710	ENSMUSG00000016940	ENSG00000180901
0.88150	0.02840	ENSMUSG00000011884	ENSG00000139433
0.88000	0.25200	ENSMUSG00000026303	ENSG00000115648
0.62310	0.08950	ENSMUSG00000034171	ENSG00000117480
0.48090	0.00150	ENSMUSG00000010608	ENSG00000119707
0.38800	0.03270	ENSMUSG00000094870	ENSG00000172262
0.59350	0.08470	ENSMUSG00000006522	ENSG00000162267
0.62060	0.03560	ENSMUSG00000029913	ENSG00000138738
0.38550	0.01580	ENSMUSG00000040536	ENSG00000123119
1.11450	0.02420	ENSMUSG00000006442	ENSG00000116649
0.54620	0.06240	ENSMUSG00000060288	ENSG00000171960
0.63790	0.08060	ENSMUSG00000017969	ENSG00000124212
0.59960	0.21990	ENSMUSG00000023284	ENSG00000196458
0.94080	0.03860	ENSMUSG00000030123	ENSG00000004399
0.47870	0.01890	ENSMUSG00000005615	ENSG00000161217
0.64420	0.02610	ENSMUSG00000030374	ENSG00000090372
1.08840	0.04720	ENSMUSG00000029402	ENSG00000184209
2.71700	0.48210	ENSMUSG00000031998	ENSG00000184209
0.64710	0.02480	ENSMUSG00000035557	ENSG00000128422
0.28530	0.02300	ENSMUSG00000025199	ENSG00000213341
0.20360	0.00870	ENSMUSG00000006456	ENSG00000239306
0.60670	0.01340	ENSMUSG00000037568	ENSG00000143494
2.51840	0.05220	ENSMUSG00000035835	ENSG00000129951
1.03410	0.01240	ENSMUSG00000029622	ENSG00000130429
0.81770	0.16920	ENSMUSG00000023387	ENSG00000095981
		ENSMUSG00000065475	ENSG00000207864
0.40290	0.06110	ENSMUSG00000027132	ENSG00000134152
0.41820	0.01490	ENSMUSG00000041540	ENSG00000134532
0.51420	0.02330	ENSMUSG00000039220	ENSG00000204569
0.63220	0.09620	ENSMUSG00000027940	ENSG00000143549
0.85290	0.18820	ENSMUSG00000058126	ENSG00000143549
0.66420	0.03560	ENSMUSG00000030226	ENSG00000048540
1.42630	0.05920	ENSMUSG00000041168	ENSG00000196365
0.52120	0.02710	ENSMUSG00000028347	ENSG00000241697
1.58020	0.03040	ENSMUSG00000063605	ENSG00000135736
0.73750	0.04970	ENSMUSG00000022771	ENSG00000100023
1.04040	0.03000	ENSMUSG00000024300	ENSG00000142347
0.76840	0.06040	ENSMUSG00000001249	ENSG00000105707
0.40780	0.13400	ENSMUSG00000021918	ENSG00000114904
0.53340	0.04740	ENSMUSG00000032932	ENSG00000155304
0.48810	0.01610	ENSMUSG00000031558	ENSG00000145147
0.48570	0.01380	ENSMUSG00000022426	ENSG00000100221
1.79650	0.40520	ENSMUSG00000044279	ENSG00000130545
0.59020	0.02860	ENSMUSG00000033964	ENSG00000177888
1.01100	0.01280	ENSMUSG00000022443	ENSG00000100345
0.79900	0.09820	ENSMUSG00000038567	ENSG00000019186
0.70500	0.14570	ENSMUSG00000063232	ENSG00000186910
0.61600	0.03070	ENSMUSG00000039982	ENSG00000110042
0.33660	0.02110	ENSMUSG00000025178	ENSG00000155252
1.11170	0.10730	ENSMUSG00000025579	ENSG00000171298
0.84040	0.19610	ENSMUSG00000020429	ENSG00000146678
1.79580	0.59720	ENSMUSG00000067919	ENSG00000196214
1.62630	0.56740	ENSMUSG00000062518	ENSG00000196214
1.56030	0.59180	ENSMUSG00000066009	ENSG00000196214
1.63380	0.63830	ENSMUSG00000067931	ENSG00000196214
1.63870	0.57640	ENSMUSG00000096433	ENSG00000196214
1.33300	0.55440	ENSMUSG00000062743	ENSG00000196214
1.64400	0.60350	ENSMUSG00000058186	ENSG00000196214
1.38590	0.56990	ENSMUSG00000057409	ENSG00000196214
1.33660	0.56770	ENSMUSG00000067928	ENSG00000196214
1.40650	0.63560	ENSMUSG00000023882	ENSG00000196214
1.65770	0.58210	ENSMUSG00000086147	ENSG00000196214
1.63810	0.57270	ENSMUSG00000061544	ENSG00000196214
2.04840	0.63040	ENSMUSG00000002617	ENSG00000196214
1.27690	0.60940	ENSMUSG00000051341	ENSG00000196214
1.48870	0.60840	ENSMUSG00000078498	ENSG00000196214
1.58660	0.60450	ENSMUSG00000059142	ENSG00000196214
0.57100	0.02790	ENSMUSG00000027778	ENSG00000068885
0.72770	0.00260	ENSMUSG00000059970	ENSG00000126803
0.34830	0.01810	ENSMUSG00000037013	ENSG00000141380
1.07490	0.35530	ENSMUSG00000028972	ENSG00000131686
0.64970	0.01660	ENSMUSG00000059070	ENSG00000063177
0.35190	0.00270	ENSMUSG00000022100	ENSG00000130227
0.45150	0.00060	ENSMUSG00000006932	ENSG00000168036
0.68320	0.06850	ENSMUSG00000029175	ENSG00000213699
0.76780	0.10020	ENSMUSG00000036027	ENSG00000150750
0.86890	0.09770	ENSMUSG00000023393	ENSG00000101194
0.43450	0.16000	ENSMUSG00000033632	ENSG00000150477
0.48330	0.07870	ENSMUSG00000038704	ENSG00000204653
1.18810	0.36970	ENSMUSG00000031497	ENSG00000102524
0.67000	0.10120	ENSMUSG00000037362	ENSG00000136999
0.37650	0.04740	ENSMUSG00000056899	ENSG00000184903
0.85290	0.10520	ENSMUSG00000003549	ENSG00000012061
0.69560	0.32280	ENSMUSG00000009185	ENSG00000108700
0.89770	0.26280	ENSMUSG00000035352	ENSG00000108700
0.44150	0.03700	ENSMUSG00000069539	ENSG00000136021
0.69880	0.20960	ENSMUSG00000029816	ENSG00000136235
0.66310	0.22130	ENSMUSG00000043987	ENSG00000110274
0.52670	0.04730	ENSMUSG00000002625	ENSG00000011243
0.65380	0.07390	ENSMUSG00000024222	ENSG00000096060
1.46740	0.41790	ENSMUSG00000012705	ENSG00000104918
0.53160	0.00240	ENSMUSG00000026662	ENSG00000086475
1.21770	0.12300	ENSMUSG00000073609	ENSG00000180902
0.49210	0.20430	ENSMUSG00000039055	ENSG00000154920
1.03080	0.42510	ENSMUSG00000042063	ENSG00000197020
1.14370	0.05840	ENSMUSG00000037326	ENSG00000103326
0.76980	0.11490	ENSMUSG00000056487	ENSG00000185432
0.81390	0.12140	ENSMUSG00000058057	ENSG00000185432
0.93830	0.08650	ENSMUSG00000054619	ENSG00000185432
0.46930	0.12270	ENSMUSG00000051041	ENSG00000183801
0.34880	0.00210	ENSMUSG00000015748	ENSG00000117360
0.57060	0.05420	ENSMUSG00000074607	ENSG00000124191
